target,method_id,method_label,check,pass_rate
7kk3,dynamicbind,DynamicBind,volume_overlap_with_inorganic_cofactors,1.0
7kk3,dynamicbind,DynamicBind,volume_overlap_with_waters,1.0
7kk3,gnina,GNINA 1.3,mol_pred_loaded,1.0
7kk3,gnina,GNINA 1.3,mol_cond_loaded,1.0
7kk3,gnina,GNINA 1.3,sanitization,1.0
7kk3,gnina,GNINA 1.3,inchi_convertible,0.8070444104134763
7kk3,gnina,GNINA 1.3,all_atoms_connected,1.0
7kk3,gnina,GNINA 1.3,bond_lengths,0.998468606431853
7kk3,gnina,GNINA 1.3,bond_angles,1.0
7kk3,gnina,GNINA 1.3,internal_steric_clash,0.998468606431853
7kk3,gnina,GNINA 1.3,aromatic_ring_flatness,1.0
7kk3,gnina,GNINA 1.3,non-aromatic_ring_non-flatness,1.0
7kk3,gnina,GNINA 1.3,double_bond_flatness,1.0
7kk3,gnina,GNINA 1.3,protein-ligand_maximum_distance,1.0
7kk3,gnina,GNINA 1.3,minimum_distance_to_protein,0.0
7kk3,gnina,GNINA 1.3,minimum_distance_to_organic_cofactors,0.4211332312404288
7kk3,gnina,GNINA 1.3,minimum_distance_to_inorganic_cofactors,0.655436447166922
7kk3,gnina,GNINA 1.3,minimum_distance_to_waters,0.11485451761102604
7kk3,gnina,GNINA 1.3,volume_overlap_with_protein,0.0
7kk3,gnina,GNINA 1.3,volume_overlap_with_organic_cofactors,0.6462480857580398
7kk3,gnina,GNINA 1.3,volume_overlap_with_inorganic_cofactors,0.7687595712098009
7kk3,gnina,GNINA 1.3,volume_overlap_with_waters,0.6401225114854517
7kk3,qvina,QVina2,mol_pred_loaded,1.0
7kk3,qvina,QVina2,mol_cond_loaded,1.0
7kk3,qvina,QVina2,sanitization,1.0
7kk3,qvina,QVina2,inchi_convertible,0.8163693599160545
7kk3,qvina,QVina2,all_atoms_connected,1.0
7kk3,qvina,QVina2,bond_lengths,1.0
7kk3,qvina,QVina2,bond_angles,1.0
7kk3,qvina,QVina2,internal_steric_clash,0.9989506820566632
7kk3,qvina,QVina2,aromatic_ring_flatness,1.0
7kk3,qvina,QVina2,non-aromatic_ring_non-flatness,1.0
7kk3,qvina,QVina2,double_bond_flatness,1.0
7kk3,qvina,QVina2,protein-ligand_maximum_distance,1.0
7kk3,qvina,QVina2,minimum_distance_to_protein,0.0
7kk3,qvina,QVina2,minimum_distance_to_organic_cofactors,0.8048268625393494
7kk3,qvina,QVina2,minimum_distance_to_inorganic_cofactors,0.85099685204617
7kk3,qvina,QVina2,minimum_distance_to_waters,0.1416579223504722
7kk3,qvina,QVina2,volume_overlap_with_protein,0.0
7kk3,qvina,QVina2,volume_overlap_with_organic_cofactors,0.8646379853095488
7kk3,qvina,QVina2,volume_overlap_with_inorganic_cofactors,0.8740818467995802
7kk3,qvina,QVina2,volume_overlap_with_waters,0.8625393494228751
